domain,intent,utterance
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la missatges de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificacions de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la notificació de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la so de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","apaga la sons d'engegada"
